classification_key,field,wbs_code_lv5,wbs_lvl2,wbs_lvl3,wbs_lvl4,wbs_lvl5,classification,classification_confidence,classification_rule_id,classification_rule_text,recommended_allocation_basis,include_for_modeling_initial,review_status,review_notes,supporting_row_count,supporting_cost_total
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030294-D235301,DARAJAT,E530-30101030294-D235301,E530-30101-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-30101030294-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,21811.640000
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030295-D235301,DARAJAT,E530-30101030295-D235301,E530-30101-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-30101030295-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030296-D235301,DARAJAT,E530-30101030296-D235301,E530-30101-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-30101030296-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030297-D235301,DARAJAT,E530-30101030297-D235301,E530-30101-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-30101030297-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,11566.430000
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030298-D235301,DARAJAT,E530-30101030298-D235301,E530-30101-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-30101030298-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,41026.320000
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010361-D235301|E530-30101036101-D235301,DARAJAT,E530-30101036101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-301010361-D235301,E530-30101036101-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,889177.810000
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010361-D235301|E530-30101036102-D235301,DARAJAT,E530-30101036102-D235301,E530-30101-D235301,E530-3010103-D235301,E530-301010361-D235301,E530-30101036102-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,81369.120000
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010361-D235301|E530-30101036118-D235301,DARAJAT,E530-30101036118-D235301,E530-30101-D235301,E530-3010103-D235301,E530-301010361-D235301,E530-30101036118-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,312598.370000
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010361-D235301|E530-30101036162-D235301,DARAJAT,E530-30101036162-D235301,E530-30101-D235301,E530-3010103-D235301,E530-301010361-D235301,E530-30101036162-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010361-D235301|E530-30101036193-D235301,DARAJAT,E530-30101036193-D235301,E530-30101-D235301,E530-3010103-D235301,E530-301010361-D235301,E530-30101036193-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010401-D235301|E530-30101040160-D235301,DARAJAT,E530-30101040160-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010401-D235301,E530-30101040160-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,19820.820000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040204-D235301,DARAJAT,E530-30101040204-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040204-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,1500.000000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040205-D235301,DARAJAT,E530-30101040205-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040205-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,1174500.150000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040207-D235301,DARAJAT,E530-30101040207-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040207-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,697896.500000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040208-D235301,DARAJAT,E530-30101040208-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040208-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,272200.000000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040209-D235301,DARAJAT,E530-30101040209-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040209-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,1167015.340000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040210-D235301,DARAJAT,E530-30101040210-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040210-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,432060.800000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040211-D235301,DARAJAT,E530-30101040211-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040211-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,89528.220000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040212-D235301,DARAJAT,E530-30101040212-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040212-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,747394.500000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040213-D235301,DARAJAT,E530-30101040213-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040213-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,110100.000000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040214-D235301,DARAJAT,E530-30101040214-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040214-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,571655.200000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040215-D235301,DARAJAT,E530-30101040215-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040215-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,116299.850000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040216-D235301,DARAJAT,E530-30101040216-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040216-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,108360.540000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040217-D235301,DARAJAT,E530-30101040217-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040217-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,15491.370000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040220-D235301,DARAJAT,E530-30101040220-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040220-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,20712.730000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040224-D235301,DARAJAT,E530-30101040224-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040224-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,20014.650000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040247-D235301,DARAJAT,E530-30101040247-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040247-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040294-D235301,DARAJAT,E530-30101040294-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040294-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,61439.880000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040295-D235301,DARAJAT,E530-30101040295-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040295-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040296-D235301,DARAJAT,E530-30101040296-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040296-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040297-D235301,DARAJAT,E530-30101040297-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040297-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,20618.010000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010402-D235301|E530-30101040298-D235301,DARAJAT,E530-30101040298-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010402-D235301,E530-30101040298-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,56654.670000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010461-D235301|E530-30101046101-D235301,DARAJAT,E530-30101046101-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010461-D235301,E530-30101046101-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,710970.270000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010461-D235301|E530-30101046102-D235301,DARAJAT,E530-30101046102-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010461-D235301,E530-30101046102-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,78767.680000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010461-D235301|E530-30101046118-D235301,DARAJAT,E530-30101046118-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010461-D235301,E530-30101046118-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,432977.030000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010461-D235301|E530-30101046162-D235301,DARAJAT,E530-30101046162-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010461-D235301,E530-30101046162-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010461-D235301|E530-30101046193-D235301,DARAJAT,E530-30101046193-D235301,E530-30101-D235301,E530-3010104-D235301,E530-301010461-D235301,E530-30101046193-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010501-D235301|E530-30101050160-D235301,DARAJAT,E530-30101050160-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010501-D235301,E530-30101050160-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,12009.270000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050204-D235301,DARAJAT,E530-30101050204-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050204-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,1500.000000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050205-D235301,DARAJAT,E530-30101050205-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050205-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,617565.900000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050207-D235301,DARAJAT,E530-30101050207-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050207-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,315167.500000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050208-D235301,DARAJAT,E530-30101050208-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050208-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,263648.000000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050209-D235301,DARAJAT,E530-30101050209-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050209-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,665835.970000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050210-D235301,DARAJAT,E530-30101050210-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050210-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,282841.500000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050211-D235301,DARAJAT,E530-30101050211-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050211-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,52451.980000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050212-D235301,DARAJAT,E530-30101050212-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050212-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,542203.170000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050213-D235301,DARAJAT,E530-30101050213-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050213-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,48700.000000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050214-D235301,DARAJAT,E530-30101050214-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050214-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050215-D235301,DARAJAT,E530-30101050215-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050215-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,53151.030000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050216-D235301,DARAJAT,E530-30101050216-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050216-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,53406.260000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050217-D235301,DARAJAT,E530-30101050217-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050217-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,7701.690000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050220-D235301,DARAJAT,E530-30101050220-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050220-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,7720.670000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050224-D235301,DARAJAT,E530-30101050224-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050224-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,29044.520000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050247-D235301,DARAJAT,E530-30101050247-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050247-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050294-D235301,DARAJAT,E530-30101050294-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050294-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,17509.140000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050295-D235301,DARAJAT,E530-30101050295-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050295-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050296-D235301,DARAJAT,E530-30101050296-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050296-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050297-D235301,DARAJAT,E530-30101050297-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050297-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,9670.590000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010502-D235301|E530-30101050298-D235301,DARAJAT,E530-30101050298-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010502-D235301,E530-30101050298-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,41595.770000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010561-D235301|E530-30101056101-D235301,DARAJAT,E530-30101056101-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010561-D235301,E530-30101056101-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,892680.610000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010561-D235301|E530-30101056102-D235301,DARAJAT,E530-30101056102-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010561-D235301,E530-30101056102-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,81618.210000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010561-D235301|E530-30101056118-D235301,DARAJAT,E530-30101056118-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010561-D235301,E530-30101056118-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,560934.250000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010561-D235301|E530-30101056162-D235301,DARAJAT,E530-30101056162-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010561-D235301,E530-30101056162-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
DARAJAT|E530-30101-D235301|E530-3010105-D235301|E530-301010561-D235301|E530-30101056193-D235301,DARAJAT,E530-30101056193-D235301,E530-30101-D235301,E530-3010105-D235301,E530-301010561-D235301,E530-30101056193-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,6042.020000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010601-D235301|E530-30101060160-D235301,DARAJAT,E530-30101060160-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010601-D235301,E530-30101060160-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,14897.570000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010602-D235301|E530-30101060204-D235301,DARAJAT,E530-30101060204-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010602-D235301,E530-30101060204-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,1500.000000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010602-D235301|E530-30101060205-D235301,DARAJAT,E530-30101060205-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010602-D235301,E530-30101060205-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,970902.290000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010602-D235301|E530-30101060207-D235301,DARAJAT,E530-30101060207-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010602-D235301,E530-30101060207-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,637251.500000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010602-D235301|E530-30101060208-D235301,DARAJAT,E530-30101060208-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010602-D235301,E530-30101060208-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,247456.000000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010602-D235301|E530-30101060209-D235301,DARAJAT,E530-30101060209-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010602-D235301,E530-30101060209-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,318237.950000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010602-D235301|E530-30101060210-D235301,DARAJAT,E530-30101060210-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010602-D235301,E530-30101060210-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,282292.410000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010602-D235301|E530-30101060211-D235301,DARAJAT,E530-30101060211-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010602-D235301,E530-30101060211-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,50444.700000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010602-D235301|E530-30101060212-D235301,DARAJAT,E530-30101060212-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010602-D235301,E530-30101060212-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,462888.410000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010602-D235301|E530-30101060213-D235301,DARAJAT,E530-30101060213-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010602-D235301,E530-30101060213-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,71350.000000
DARAJAT|E530-30101-D235301|E530-3010106-D235301|E530-301010602-D235301|E530-30101060214-D235301,DARAJAT,E530-30101060214-D235301,E530-30101-D235301,E530-3010106-D235301,E530-301010602-D235301,E530-30101060214-D235301,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
