source_row_id,campaign_raw,campaign_canonical,campaign_code,campaign_start_year,mapping_method,mapping_confidence
465a5322a9a34b50,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
2f7e0ed15d3390d4,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
b1992eb1f02fd7a2,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
32af679bd927eca2,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
5fdaa1717c530b2d,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
4f3e5a43644a0aa2,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
0d525ce244fe9717,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
6097371045e257e9,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
405143bb5d6a17c9,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
8ea8a75655e9fd4c,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
8eb2179b62a59dfd,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
242f4fe7dad5c1a9,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
3ee99ef3978cf41a,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
aa84ee99d4a07de2,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
5e534c9e29ccaba8,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
e3a6a044599f41aa,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
36620d8e65784345,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
f45a276cc230eb71,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
b67f90f010207dbb,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
43cbe341756a7417,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
deeb1354b6afdd5c,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
c48f8d5b24439cc0,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
8c826af26f5e4940,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
5ccdacade2d5a611,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
5e3e999812daaf33,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
3cfcf7966373f3c2,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
5b96c3177ec7c933,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
c7ea05f9c3934598,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
95450c5ada3e7d3f,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
4a9c82d15f78058c,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
67eca2310fcc08d4,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
b90e6335484c2035,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
e91f2a070914c316,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
39cdfc179ad2c220,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
0e89a969928dedf8,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
cd6197eb68738d49,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
9e9f7c9885640266,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
30cc9c8227a3201f,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
da52d24bb49811f9,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
5566a757e2d68ad5,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
48c9b1fcc6990164,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
364c86f35f2c045d,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
9c0f609a9e42c6eb,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
a4447af2c9900cb9,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
4d7cdaaec742d3ac,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
72bc159c5c09f7df,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
b51a8e09f0d679f9,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
8d3eb1a2893b30d2,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
2cd937b763ebfe33,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
55f14301014852cf,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
a877c698bcfcbb88,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
985cf864e747845d,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
8119116e3e779654,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
7272b6b6f3aeade8,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
294233cb3ade1e94,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
11f301e691f7f063,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
fdee2b439ee5d6b2,SLK - 2021,SALAK_2021,E540-30101-D20001,2021,campaign_code_lookup,high
70b474ced7fb632f,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
449ec2f37b8e2111,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
f39d418eb953efb7,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
1b4de2a73d455b6d,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
fe3cb458b808ea15,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
246b665fb48a5d23,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
42734b96ba7e11bc,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
6ab867548e533ff4,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
af4ec18b7f09ca70,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
4e5cbfca142b9511,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b9d14d0cced62b97,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
27c9f849ff832917,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
c0251d193d32497a,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
db956f01436af6e5,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
53287088564b268c,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
ac51d3d073fbbc5a,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
adcf31422773326a,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
d2b4079c82e72d23,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
aa2f9c1160a80d18,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
fc826087609c5b35,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
d6dca9e00f07bde0,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b24d6d23550a1176,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
84c356977a06334e,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
1fb2bad2a258ed33,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
2da0aea4ac260831,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
5ecb4635ebf86622,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
e55473fef446fea0,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
a0722af6c650bdb0,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
ab61a0a3e32a4d53,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
f51447b975144d26,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
aa8518019e9ea859,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
8ba39aebaa214e3c,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
dd46209d9a860fda,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
e39717b393f4cc44,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
39a1fac0ffd24b1f,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b844cd6fc177bbc4,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
1c7b5f40b228be64,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
98800a8ebd555086,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
6d447cf8e59d978d,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
508b29b9b6991e79,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
84962e362fdfd73a,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
be77967240836de5,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
12fc4f8c7abcd411,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
10e2b019fb4508ba,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
078266f17fa3bae3,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
2c53baadb03b6847,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
97d843700a56fbcc,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
ba7303745b0a572d,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
103e20b7952d2ef2,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
feffe32735ef9cbf,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
1d85a0f46d321a05,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
175ca901621d632e,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
cf2ddb28e33386c9,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
971823f55ee22518,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
5bed859b05894639,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
3d491a8e582d7cf6,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
a5afe8e04a032283,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b76295c94050df05,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
a42a08028677e2b6,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
d8bf48ae0a360e1e,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
9096d9dec3528110,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
5364045cd6a9a290,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
e1cf8c1f0b1bb768,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
85753fb6912a5c92,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
e684a5a20480d4ec,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
6dfca7128f0e528c,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
d02710a8c86fecbd,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
cb3bed6f71939bf2,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
6c3d44b7fde2d3ce,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
0c3520c30ae9ce58,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
7951bd484e6cf8ee,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
a079127f1f7813c3,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b386cee0fce65093,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
3584cfd96a8bfec4,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
f45d3bbe2dd9cc7a,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
f79b569082f5c088,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
7558bc0c16e787c9,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
5aec2a186a18b78a,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
e667786d8d6434fd,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
999ef67de2a89426,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b09acb16896a0927,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b81297a6bb5a4bb0,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
9706a48468daa509,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
5ec30c9b3f6ea75c,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
ae6a706eae175fb1,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
8e2a2c45ea2336ed,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b4ff4ee071630e80,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
87c38e1bae189023,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
9ae62e88478acdb4,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
da5f41af83eff104,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
6bfe2a4de17db758,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b76cd6e6d4b3f824,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
02406bfdfa316660,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
139dc028a93288ca,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
c0b0647b306b642a,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
02c779f9783898be,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
c351fe34578f2c52,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
92b892cf04ce4cae,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
8b4f02c8cfc6d753,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
930f39f9633d0065,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
